species,wlcent,gflog,excit,j_lo,e_upp,j_up,lande_lower,lande_upper,lande,gamrad,gamqst,gamvw,depth,reference,term_lower,term_upper,error,atom_number,ionization
V 1,4730.618,-5.667000000000001,0.2752489007561052,2.5,2.895403890425742,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6202,-6.004,0.27527207327862824,2.5,2.8954258358766625,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.624,-5.922000000000001,0.27524426213532527,2.5,2.895395910182872,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6251,-5.808,0.275262808435488,2.5,2.8954138656983335,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6292,-5.754,0.27525508347608046,2.5,2.895403890425742,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6292,-6.31,0.2752411689775668,2.5,2.895389925093707,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
TiO 1,4730.6308,-1.196,0.4364589294906828,26.0,3.056774967689718,25.0,99.0,99.0,99.0,7.315,0.0,0.0,0.001,_          0.303372           8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,27,3","8s2.11s1.3p4.1d1 C,3,2,0,26,6",0.5,1.0,1.0
V 1,4730.6324,-5.776,0.2752489007561052,2.5,2.895395910182872,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
TiO 1,4730.6329,0.23800000000000002,0.9108759805910178,117.0,3.5309289739167005,118.0,99.0,99.0,99.0,7.2379999999999995,0.0,0.0,0.006999999999999999,_          -0.169397          6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,117,0","8s2.11s1.3p4.1d1 C,3,2,0,118,3",0.5,1.0,1.0
V 1,4730.6348,-5.867000000000001,0.27524426213532527,2.5,2.895389925093707,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
TiO 1,4730.6357,0.149,0.6895097838409907,100.0,3.3096747101001496,99.0,99.0,99.0,99.0,7.265,0.0,0.0,0.013000000000000001,_          0.0357429          6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,101,0","8s2.11s1.3p4.1d1 C,3,2,0,100,3",0.5,1.0,1.0
V 1,4730.6364,-6.055,0.2752411689775668,2.5,2.8953859350342643,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
TiO 1,4730.6395,-0.505,0.6743193391543088,79.0,3.2943661332701177,80.0,99.0,99.0,99.0,7.2829999999999995,0.0,0.0,0.003,_          -0.174038          3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,79,2","8s2.11s1.3p4.1d1 C,3,2,0,80,5",0.5,1.0,1.0
V 1,4730.6401,-6.34,0.2752411689775668,2.5,2.895383940004543,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6418,-7.117999999999999,0.27527207327862824,2.5,2.8954138656983335,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.642,-6.31,0.27524426213532527,2.5,2.8953859350342643,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6431,-6.707999999999999,0.275262808435488,2.5,2.895403890425742,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6432,-6.361000000000001,0.2752489007561052,2.5,2.895389925093707,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
V 1,4730.6436,-6.486000000000001,0.27525508347608046,2.5,2.895395910182872,3.5,1.66,1.23,0.69,6.89,-6.15,-7.78,0.196,"_          Kurucz V I 2009   19 wl:K09  19 gf:K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09  19 K09   hfs:UBDE,PBAG V",3d4.(5D).4s a6D,3d3.(4F).4s.4p.(3P*) z4F*,0.5,1.0,1.0
TiO 1,4730.6469,-0.8420000000000001,0.6887676144349346,101.0,3.308937376077795,100.0,99.0,99.0,99.0,7.263999999999999,0.0,0.0,0.001,_          0.0556444          2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,101,0","8s2.11s1.3p4.1d1 C,3,2,0,100,3",0.5,1.0,1.0
Pr 2,4730.6505,-5.9110000000000005,0.5500157089218036,8.0,3.170152683191611,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.6522,-0.993,0.441443044635303,30.0,3.06132283203712,29.0,99.0,99.0,99.0,7.314,0.0,0.0,0.002,_          -0.462902          2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,30,3","8s2.11s1.3p4.1d1 C,3,2,0,29,6",0.5,1.0,1.0
Pr 1,4730.657,0.08,0.17067664623737716,5.5,2.7908098945340827,4.5,0.96,1.11,0.65,0.0,0.0,0.0,0.059000000000000004,_          La1 to Lu 2 Bell   1 wl:MC   1 gf:MC   1 MC   1 MC   1 MC   1 MC   1 MC   1 MC   1 MC    Pr,4f3.6s2 4I*, ,0.5,1.0,1.0
TiO 1,4730.6594,-1.021,0.42183582409320436,28.0,3.0426525476768833,27.0,99.0,99.0,99.0,7.315,0.0,0.0,0.002,_          1.23594            2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,27,3","8s2.11s1.3p4.1d1 C,3,2,0,26,6",0.5,1.0,1.0
TiO 1,4730.6597,0.43200000000000005,1.083803522738206,95.0,3.703935407208739,94.0,99.0,99.0,99.0,7.257999999999999,0.0,0.0,0.006,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,95,4","8s2.11s1.3p4.1d1 C,3,2,0,94,8",0.5,1.0,1.0
MgH 1,4730.6682,-1.357,0.6189524227999996,20.5,3.2390795958710283,19.5,99.0,99.0,99.0,7.06,0.0,0.0,0.016,_                            18 wl:KMGH  18 gf:KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH    (24)MgH,"4s2.5s1 X,2,0,e,20,2","4s1.5s2/4s2.7s1/4s2.6s1 B,2,0,e,19,4",0.5,1.0,1.0
MgH 1,4730.6682,-1.379,0.6189524227999996,19.5,3.2390795958710283,18.5,99.0,99.0,99.0,7.06,0.0,0.0,0.016,_                            18 wl:KMGH  18 gf:KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH    (24)MgH,"4s2.5s1 X,2,0,f,20,2","4s1.5s2/4s2.7s1/4s2.6s1 B,2,0,f,19,4",0.5,1.0,1.0
Pr 2,4730.6749,-5.718,0.5500505988188769,8.0,3.1701740759209796,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.6768,-0.9890000000000001,0.4869095872516473,43.0,3.1074794211029038,44.0,99.0,99.0,99.0,7.307,0.0,0.0,0.002,_          0.807702           4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,42,3","8s2.11s1.3p4.1d1 C,3,2,0,43,6",0.5,1.0,1.0
Pr 2,4730.684,-4.203,0.5500157089218036,8.0,3.1701341427187053,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.6939,-0.762,0.5366964832130356,46.0,3.156981847721617,47.0,99.0,99.0,99.0,7.305,0.0,0.0,0.003,_          0.311165           3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,47,3","8s2.11s1.3p4.1d1 C,3,2,0,48,6",0.5,1.0,1.0
TiO 1,4730.6998,-1.2309999999999999,0.43197041637861006,25.0,3.052247560734899,24.0,99.0,99.0,99.0,7.316,0.0,0.0,0.001,_          0.302294           4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,26,3","8s2.11s1.3p4.1d1 C,3,2,0,25,6",0.5,1.0,1.0
Pr 2,4730.7038,-5.772,0.5500908564877954,8.0,3.170198321030795,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
Cr 1,4730.71,-0.298,3.0789981432126585,3.0,5.699102379207155,2.0,0.86,0.99,0.73,7.9,-5.39,-7.631,0.878,_          Wallace Cr1 wave  14 wl:WLHK  10 gf:K16  14 WLHK  14 WLHK  10 K16  10 K16  10 K16  25 BPM  26 MFW    Cr,- a3G,- y3F*,0.5,1.0,1.0
Pr 2,4730.7123,-2.964,0.5500157089218036,8.0,3.1701184547502312,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
Pr 2,4730.7135,-4.004,0.5500505988188769,8.0,3.170152683191611,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.7178,-0.381,0.9501062916524912,73.0,3.5702060518174594,73.0,99.0,99.0,99.0,7.449,0.0,0.0,0.001,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,72,5","8s2.3p4.4p1.1d1 B,3,1,+,72,9",0.5,1.0,1.0
TiO 1,4730.7182,-0.575,0.6118820503613892,83.0,3.2319529842004457,82.0,99.0,99.0,99.0,7.2829999999999995,0.0,0.0,0.003,_          -0.0517199         3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,84,1","8s2.11s1.3p4.1d1 C,3,2,0,83,4",0.5,1.0,1.0
TiO 1,4730.7237,-0.98,0.5051801341608204,44.0,3.125103154852295,45.0,99.0,99.0,99.0,7.307,0.0,0.0,0.002,_          -0.313140          4 wl:PPN2012   4 gf:PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012   4 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,44,3","8s2.11s1.3p4.1d1 C,3,2,0,45,6",0.5,1.0,1.0
TiO 1,4730.725,-0.961,0.42688336955325024,29.0,3.0476420437356735,28.0,99.0,99.0,99.0,7.314,0.0,0.0,0.003,_          1.19657            3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,28,3","8s2.11s1.3p4.1d1 C,3,2,0,27,6",0.5,1.0,1.0
TiO 1,4730.7361,-0.815,0.5288721132759303,45.0,3.149135631768917,46.0,99.0,99.0,99.0,7.306,0.0,0.0,0.002,_          0.313994           2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,46,3","8s2.11s1.3p4.1d1 C,3,2,0,47,6",0.5,1.0,1.0
Pr 2,4730.7372,-6.0760000000000005,0.5501364818045751,8.0,3.170225418645041,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.7453,-0.51,0.6794680061258112,78.0,3.2994833330523026,79.0,99.0,99.0,99.0,7.284,0.0,0.0,0.003,_          -0.124933          3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,79,2","8s2.11s1.3p4.1d1 C,3,2,0,80,5",0.5,1.0,1.0
C2 1,4730.746,-0.496,0.3005848086626271,34.0,2.920663627896643,33.0,99.0,99.0,99.0,6.77,0.0,0.0,0.009000000000000001,_                             9 wl:BBSB   9 gf:BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB    (12)C(12)C,"2sg2.2su2.3sg1.1pu3 a,3,1,f,33,0,g","2sg2.2su1.3sg1.1pu3/2sg2.2su2.3sg1.1pg1.1pu2 d,3,1,f,32,1,g",0.5,1.0,1.0
TiO 1,4730.7464,-0.934,0.4468425812319665,31.0,3.0666769656206703,30.0,99.0,99.0,99.0,7.314,0.0,0.0,0.003,_          -0.450607          3 wl:PPN2012   3 gf:PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012   3 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,31,3","8s2.11s1.3p4.1d1 C,3,2,0,30,6",0.5,1.0,1.0
Pr 2,4730.747,-2.906,0.5500505988188769,8.0,3.1701341427187053,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
Pr 2,4730.7476,-3.9530000000000003,0.5500908564877954,8.0,3.1701740759209796,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.7481,0.122,1.2770340103531765,105.0,3.8971169210657086,106.0,99.0,99.0,99.0,7.35,0.0,0.0,0.001,_                             6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 a,1,2,0,105,1","8s2.11s1.3p4.1d1 f,1,2,0,106,4",0.5,1.0,1.0
C2 1,4730.7505,-0.509,0.3007106526230593,33.0,2.9207894718570753,32.0,99.0,99.0,99.0,6.77,0.0,0.0,0.009000000000000001,_                             9 wl:BBSB   9 gf:BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB   9 BBSB    (12)C(12)C,"2sg2.2su2.3sg1.1pu3 a,3,1,e,33,0,g","2sg2.2su1.3sg1.1pu3/2sg2.2su2.3sg1.1pg1.1pu2 d,3,1,e,32,1,g",0.5,1.0,1.0
TiO 1,4730.7516,-0.609,0.5992414522814581,85.0,3.218525495614431,84.0,99.0,99.0,99.0,7.282,0.0,0.0,0.003,_          -1.43963           2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,84,1","8s2.11s1.3p4.1d1 C,3,2,0,83,4",0.5,1.0,1.0
TiO 1,4730.7695,-0.531,0.7960618651389169,100.0,3.416055755197666,101.0,99.0,99.0,99.0,7.261,0.0,0.0,0.002,_          -0.139459          2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,100,1","8s2.11s1.3p4.1d1 C,3,2,0,101,4",0.5,1.0,1.0
TiO 1,4730.7753,0.172,0.5213166278678785,44.0,3.1415597013667025,45.0,99.0,99.0,99.0,7.307,0.0,0.0,0.026000000000000002,_          0.316295           6 wl:PPN2012   6 gf:PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012   6 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,45,3","8s2.11s1.3p4.1d1 C,3,2,0,46,6",0.5,1.0,1.0
TiO 1,4730.7787,-0.662,0.5205332337161636,61.0,3.1405440228210275,60.0,99.0,99.0,99.0,7.3,0.0,0.0,0.004,_          -0.0998352         2 wl:PPN2012   2 gf:PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012   2 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,62,2","8s2.11s1.3p4.1d1 C,3,2,0,61,5",0.5,1.0,1.0
Pr 2,4730.7862,-4.001,0.5501364818045751,8.0,3.170198321030795,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
Pr 2,4730.7862,-2.8480000000000003,0.5500908564877954,8.0,3.170152683191611,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
TiO 1,4730.806,-0.961,0.4939913414395855,44.0,3.114487379896508,45.0,99.0,99.0,99.0,7.307,0.0,0.0,0.002,_          0.803455           8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,43,3","8s2.11s1.3p4.1d1 C,3,2,0,44,6",0.5,1.0,1.0
TiO 1,4730.816,-0.953,0.5124869320655866,45.0,3.1323543706413357,46.0,99.0,99.0,99.0,7.306,0.0,0.0,0.002,_          -0.321322          8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,45,3","8s2.11s1.3p4.1d1 C,3,2,0,46,6",0.5,1.0,1.0
TiO 1,4730.8186,-0.972,0.5140092968310631,43.0,3.1342293836596764,44.0,99.0,99.0,99.0,7.307,0.0,0.0,0.002,_          0.318100           8 wl:PPN2012   8 gf:PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012   8 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,44,3","8s2.11s1.3p4.1d1 C,3,2,0,45,6",0.5,1.0,1.0
Pr 2,4730.8293,-4.2,0.5501874747692158,8.0,3.170225418645041,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
Pr 2,4730.83,-2.7889999999999997,0.5501364818045751,8.0,3.1701740759209796,7.0,1.25,1.07,1.88,0.0,0.0,0.0,0.025,"_          Pr 2: DREAM data  52 wl:BLQS  52 gf:BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS  52 BLQS   hfs:RIRS,RIRS Pr+","4f3.(4I*<15/2>).6s.<1/2> (15/2,1/2)*",4f3.(4I*).6p 5K,0.5,1.0,2.0
MgH 1,4730.8348,-2.9130000000000003,0.26767469125455146,11.5,2.887709620082663,12.5,99.0,99.0,99.0,7.06,0.0,0.0,0.001,_                            18 wl:KMGH  18 gf:KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH    (24)MgH,"4s2.5s1 X,2,0,e,11,1","4s1.5s2/4s2.7s1/4s2.6s1 B,2,0,e,12,1",0.5,1.0,1.0
MgH 1,4730.8348,-2.949,0.26767469125455146,10.5,2.887709620082663,11.5,99.0,99.0,99.0,7.06,0.0,0.0,0.001,_                            18 wl:KMGH  18 gf:KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH  18 KMGH    (24)MgH,"4s2.5s1 X,2,0,f,11,1","4s1.5s2/4s2.7s1/4s2.6s1 B,2,0,f,12,1",0.5,1.0,1.0
